nRun	rsrp1	rsrq1	rsrp2	rsrq2	rsrp3	rsrq3	region	throughput
8832	-96.2311	-8.735660000000001	-92.2089	-4.71345	-103.007	-15.5113	inferior	3.7772797271862175
8833	-96.2118	-8.73908	-92.2194	-4.7466099999999996	-102.589	-15.1166	inferior	3.7612466035553194
8834	-96.2381	-8.52045	-92.4733	-4.7556199999999995	-103.814	-16.0964	inferior	3.8177353143744823
8835	-96.9087	-9.11497	-99.9	-12.1063	-92.8035	-5.0098199999999995	superior	3.7613590369801306
8836	-98.4645	-9.95145	-96.1668	-7.65375	-94.955	-6.44191	superior	4.010604925718985
8837	-96.9831	-9.0045	-99.3931	-11.4145	-93.1827	-5.20407	superior	3.764284667231079
8838	-96.2	-8.67419	-92.2604	-4.73457	-103.079	-15.5534	inferior	3.7834127626052
8839	-96.2071	-8.70843	-92.3095	-4.81076	-102.089	-14.5903	inferior	3.744345947490113
8840	-96.9602	-9.04302	-99.5597	-11.6425	-93.0526	-5.13541	superior	3.762146259205109
8841	-97.2166	-9.09371	-98.8179	-10.6951	-93.4801	-5.35726	superior	3.7843230546675044
8842	-98.4627	-9.965639999999999	-96.2858	-7.78878	-94.8333	-6.33629	superior	4.012779242978464
8843	-96.9242	-9.09532	-99.8017	-11.9728	-92.87299999999999	-5.0441	superior	3.762146259205109
8844	-98.9245	-10.4552	-95.3456	-6.87631	-95.3662	-6.8969	central	1.20311424
8845	-96.9405	-9.07287	-92.9508	-5.0831599999999995	-99.6949	-11.8273	central	2.9670311324692102
8846	-96.9976	-8.97794	-93.2723	-5.25263	-99.2816	-11.2619	central	2.8708380770292563
8847	-96.5347	-8.4765	-92.7948	-4.7366	-104.70299999999999	-16.6449	inferior	3.9981164269305194
8848	-96.9705	-9.02616	-93.1096	-5.16524	-99.4859	-11.5415	central	2.9206143476212247
8849	-96.7104	-8.890310000000001	-100.07	-12.2501	-92.8924	-5.07231	superior	3.7404502364737326
8850	-96.6405	-8.93482	-100.444	-12.7388	-92.6723	-4.96663	superior	3.7423414259839216
8851	-98.1371	-9.6858	-94.459	-6.00778	-96.9463	-8.49507	central	2.5507626190958845
8852	-96.204	-8.682160000000001	-92.2536	-4.7317800000000005	-103.07	-15.5481	inferior	3.7843230546675044
8853	-98.7735	-10.2826	-95.662	-7.1710899999999995	-95.1839	-6.69305	superior	4.064641922666925
8854	-97.7862	-9.46338	-93.9723	-5.64945	-97.7459	-9.4231	central	2.714818442684848
8855	-97.1735	-9.19773	-93.1471	-5.17136	-99.2023	-11.2265	central	2.8686782283969894
8856	-97.7943	-9.4252	-97.6003	-9.23119	-94.118	-5.74886	superior	3.933622815984694
8857	-96.2146	-8.70317	-92.236	-4.72452	-103.045	-15.534	inferior	3.7770529595576647
8858	-96.5596	-8.95235	-92.4919	-4.88457	-100.825	-13.2178	central	3.295422570253778
8859	-97.9639	-9.57628	-94.1898	-5.802169999999999	-97.3662	-8.97857	central	2.6458590743739094
8860	-96.4921	-8.59488	-92.5915	-4.69424	-104.436	-16.539	inferior	3.9762591996865235
8861	-96.9466	-9.063939999999999	-99.6538	-11.7711	-92.9814	-5.09874	superior	3.762146259205109
8862	-98.1391	-9.67345	-94.5223	-6.05668	-96.8846	-8.41895	central	2.5335572334642102
8863	-97.1824	-9.177589999999999	-99.1275	-11.1227	-93.2104	-5.20556	superior	3.784550696130004
8864	-96.4581	-8.92958	-92.3534	-4.82486	-101.244	-13.7155	inferior	3.4607420446106874
8865	-96.229	-8.73142	-92.2124	-4.71488	-103.012	-15.5143	inferior	3.7772797271862175
8866	-96.2861	-8.79894	-92.2863	-4.79919	-101.84700000000001	-14.3595	inferior	3.74601802316754
8867	-96.4746	-8.54675	-92.6419	-4.71404	-104.46700000000001	-16.5388	inferior	3.987852857563916
8868	-98.62	-10.1171	-95.9425	-7.43962	-95.0394	-6.536519999999999	superior	4.030646323767302
8869	-96.9766	-9.0159	-93.1443	-5.18357	-99.4416	-11.4809	central	2.910615737281726
8870	-96.4391	-8.92041	-92.3366	-4.8179099999999995	-101.316	-13.7977	inferior	3.4865273302096695
8871	-96.2572	-8.78626	-92.1676	-4.69666	-102.945	-15.474	inferior	3.7843230546675044
8872	-96.2943	-8.8691	-92.1373	-4.712	-102.367	-14.9418	inferior	3.771957876561418
8873	-98.7737	-10.2811	-95.2203	-6.72779	-95.6259	-7.133369999999999	central	1.2335801599999998
8874	-96.2244	-8.729560000000001	-92.302	-4.80719	-102.038	-14.5428	inferior	3.7471335701799573
8875	-96.6511	-8.92988	-92.7016	-4.98034	-100.391	-12.6693	central	3.1333512625130733
8876	-97.5938	-9.38238	-93.6648	-5.45343	-98.2328	-10.0214	central	2.790677125957271
8877	-98.7734	-10.2836	-95.1636	-6.6738	-95.682	-7.19222	central	1.24284736
8878	-96.2709	-8.782789999999999	-92.2885	-4.80044	-101.895	-14.4067	inferior	3.74601802316754
8879	-96.6803	-8.913	-92.7894	-5.022130000000001	-100.23700000000001	-12.4698	central	3.1003084807569112
8880	-98.1376	-9.68249	-96.9301	-8.474960000000001	-94.4757	-6.02059	superior	3.97638485531268
8881	-96.7314	-8.871080000000001	-92.9727	-5.1124	-99.9471	-12.0868	central	3.015741981253041
8882	-98.3043	-9.805019999999999	-94.7525	-6.25318	-96.51	-8.01074	central	2.446461908770811
8883	-96.5864	-8.62299	-92.6389	-4.67554	-104.617	-16.6531	inferior	3.9988787933681005
8884	-96.6729	-8.619019999999999	-92.7249	-4.67101	-104.806	-16.7519	inferior	4.030129940010441
8885	-97.1931	-9.152519999999999	-99.0349	-10.9944	-93.2898	-5.249219999999999	superior	3.784550696130004
8886	-96.4768	-8.93717	-92.3725	-4.83289	-101.171	-13.6314	inferior	3.4346695782721444
8887	-96.6712	-8.613999999999999	-92.7303	-4.67307	-104.809	-16.7514	inferior	4.028452606202637
8888	-96.3212	-8.55382	-92.4971	-4.72976	-104.03	-16.2629	inferior	3.9504183397640973
8889	-97.2131	-9.102780000000001	-98.8515	-10.7412	-93.4503	-5.3400300000000005	superior	3.783185258011852
8890	-96.7167	-8.884789999999999	-100.03399999999999	-12.2016	-92.9159	-5.08397	superior	3.7427866897091233
8891	-96.5125	-8.65105	-92.5329	-4.67154	-104.4	-16.539	inferior	3.988358463474394
8892	-96.3481	-8.621789999999999	-92.4288	-4.70253	-103.98	-16.2533	inferior	3.949550363946251
8893	-96.9905	-8.99117	-93.2276	-5.2283	-99.3369	-11.3375	central	2.885519101247274
8894	-96.2653	-8.824860000000001	-92.1635	-4.7230099999999995	-102.447	-15.0066	inferior	3.7612466035553194
8895	-96.9454	-9.065760000000001	-99.6621	-11.7825	-92.9752	-5.0955699999999995	superior	3.761696377589305
8896	-96.43	-8.91549	-92.3295	-4.81497	-101.351	-13.8363	inferior	3.405941966219142
8897	-96.45100000000001	-8.69812	-92.4147	-4.66182	-104.155	-16.4018	inferior	3.9663574380360673
8898	-97.3915	-9.293339999999999	-93.3996	-5.30147	-98.7039	-10.6057	central	2.785056252642203
8899	-98.2993	-9.83947	-96.7137	-8.25384	-94.5434	-6.0836	superior	3.9940553769191944
8900	-98.4622	-9.969389999999999	-96.3141	-7.82136	-94.8043	-6.31149	superior	4.01700671368052
8901	-96.5148	-8.65744	-92.5263	-4.66898	-104.396	-16.539	inferior	3.9873473798289454
8902	-97.2052	-9.122860000000001	-98.9256	-10.8433	-93.385	-5.3026599999999995	superior	3.783185258011852
8903	-97.7821	-9.48211	-97.8142	-9.51412	-93.9042	-5.6041300000000005	superior	3.9470725334153096
8904	-96.455	-8.70866	-92.4041	-4.65771	-104.147	-16.401	inferior	3.9662324153430566
8905	-98.3008	-9.8294	-96.6583	-8.18689	-94.6004	-6.12903	superior	3.993294848318475
8906	-96.2596	-8.5719	-92.4228	-4.73505	-103.772	-16.0843	inferior	3.81866219944099
8907	-96.2271	-8.76404	-92.2025	-4.73947	-102.54899999999999	-15.0864	inferior	3.7632714341684586
8908	-96.2258	-8.6313	-92.3227	-4.72821	-103.445	-15.8506	inferior	3.7960823118764533
8909	-96.7045	-8.8952	-100.104	-12.2944	-92.8711	-5.06184	superior	3.7445688046638557
8910	-97.5966	-9.37164	-98.1959	-9.97097	-93.7005	-5.47556	superior	3.924788756117417
8911	-96.2875	-8.85886	-92.1431	-4.7144699999999995	-102.38600000000001	-14.9574	inferior	3.7623712403682563
8912	-98.6193	-10.1222	-96.0001	-7.5029699999999995	-94.9807	-6.4835199999999995	superior	4.034018979225443
8913	-96.1956	-8.5641	-92.3853	-4.7538599999999995	-103.508	-15.8769	inferior	3.8034259183691974
8914	-96.5348	-8.95111	-92.4498	-4.86608	-100.93299999999999	-13.3492	inferior	3.3268764211305593
8915	-98.1355	-9.69525	-96.9917	-8.55146	-94.4125	-5.97227	superior	3.9729949386033323
8916	-96.2267	-8.76351	-92.2028	-4.73961	-102.55	-15.0871	inferior	3.766087318286438
8917	-96.5168	-8.66313	-92.5204	-4.66671	-104.39299999999999	-16.539	inferior	3.988358463474394
8918	-96.4374	-8.44518	-92.7491	-4.756869999999999	-104.53	-16.538	inferior	3.975631040660219
8919	-97.2248	-9.0718	-98.7366	-10.5836	-93.5528	-5.399830000000001	superior	3.7838678538886934
8920	-96.6313	-8.93856	-92.6481	-4.95539	-100.49	-12.7975	central	3.0937529504327306
8921	-96.9862	-8.99893	-93.2015	-5.214169999999999	-99.3695	-11.3822	central	2.896612116454612
8922	-97.1997	-9.13654	-93.3409	-5.277769999999999	-98.976	-10.9129	central	2.8262170921856784
8923	-96.3067	-8.80856	-92.1622	-4.6641	-103.26899999999999	-15.7712	inferior	3.8036558639223004
8924	-97.1713	-9.202589999999999	-93.1319	-5.1632	-99.2204	-11.2517	central	2.876482085584113
8925	-96.9179	-9.10352	-99.8421	-12.0277	-92.8442	-5.02982	superior	3.762146259205109
8926	-97.7841	-9.47303	-93.9369	-5.62585	-97.7813	-9.47021	central	2.7315499152286655
8927	-96.2367	-8.655489999999999	-92.3004	-4.71915	-103.42200000000001	-15.8407	inferior	3.8034259183691974
8928	-97.4059	-9.24848	-93.5424	-5.38497	-98.5492	-10.3917	central	2.7566840690457464
8929	-98.1385	-9.676910000000001	-96.9022	-8.44059	-94.5043	-6.042669999999999	superior	3.97638485531268
8930	-96.6628	-8.92375	-92.7353	-4.99624	-100.33	-12.5913	central	3.107275466106927
8931	-96.5719	-8.95186	-92.5148	-4.89478	-100.77	-13.1502	central	3.264049805447471
8932	-97.4016	-9.26202	-93.4988	-5.35915	-98.5962	-10.4566	central	2.7779239272255225
8933	-97.9716	-9.53453	-94.3718	-5.9347	-97.1872	-8.750119999999999	central	2.600258725796119
8934	-96.2411	-8.6651	-92.2915	-4.71558	-103.413	-15.8367	inferior	3.7913926979851214
8935	-96.7215	-8.88053	-92.9338	-5.09288	-100.006	-12.1651	central	3.0346521448674877
8936	-97.1786	-9.18637	-93.1827	-5.19055	-99.1601	-11.1679	central	2.8637815472221146
8937	-96.9327	-9.083860000000001	-92.9129	-5.064030000000001	-99.7466	-11.8977	central	2.9846961793818982
8938	-96.57700000000001	-8.95144	-92.5247	-4.89919	-100.74700000000001	-13.1219	central	3.2713477537437603
8939	-97.7981	-9.40686	-97.5267	-9.13537	-94.1918	-5.80053	superior	3.9478155560645183
8940	-96.2546	-8.781189999999999	-92.1717	-4.69832	-102.95100000000001	-15.4779	inferior	3.7784139738935383
8941	-96.9689	-9.02891	-93.1003	-5.1603699999999995	-99.4978	-11.5578	central	2.919326900545449
8942	-96.5684	-8.95208	-92.5082	-4.8918	-100.786	-13.1696	central	3.2810722294654497
8943	-98.2988	-9.84269	-94.5258	-6.0696699999999995	-96.7308	-8.27465	central	2.4332155682022543
8944	-97.9596	-9.59942	-94.0965	-5.736280000000001	-97.4581	-9.09797	central	2.679153430140953
8945	-96.2001	-8.71968	-92.2328	-4.75232	-102.62	-15.1391	inferior	3.7632714341684586
8946	-98.139	-9.67411	-96.8879	-8.42307	-94.5189	-6.05401	superior	3.9751286563194026
8947	-96.9572	-9.04778	-99.5808	-11.6714	-93.0365	-5.12704	superior	3.7611341768519595
8948	-98.9244	-10.4561	-95.4502	-6.98181	-95.2614	-6.7930600000000005	superior	4.082842402414094
8949	-96.2305	-8.64175	-92.31299999999999	-4.72428	-103.435	-15.8464	inferior	3.7913926979851214
8950	-97.4097	-9.236360000000001	-93.5819	-5.40857	-98.5068	-10.3334	central	2.7550543986372427
8951	-96.6298	-8.93914	-100.49799999999999	-12.8072	-92.6442	-4.95357	superior	3.743232059401876
8952	-97.7975	-9.410060000000001	-94.1787	-5.7913	-97.5397	-9.1523	central	2.659560365235036
8953	-96.3511	-8.62945	-92.4212	-4.6995	-103.97399999999999	-16.2522	inferior	3.9497983181143295
8954	-96.1518	-8.577060000000001	-92.3442	-4.76945	-103.18799999999999	-15.6135	inferior	3.7770529595576647
8955	-96.5823	-8.95086	-92.5355	-4.904	-100.723	-13.0916	central	3.2429349759026826
8956	-96.3799	-8.88294	-92.3003	-4.80333	-101.53200000000001	-14.0352	inferior	3.5905935663920605
8957	-98.7739	-10.2789	-95.5556	-7.0606	-95.2912	-6.79615	superior	4.0771537813492325
8958	-97.9702	-9.542069999999999	-97.221	-8.79285	-94.3374	-5.9092400000000005	superior	3.9588700010382554
8959	-98.134	-9.70455	-97.035	-8.60553	-94.3682	-5.93877	superior	3.9751286563194026
8960	-98.1372	-9.685210000000001	-96.9435	-8.491530000000001	-94.462	-6.01003	superior	3.9751286563194026
8961	-97.1889	-9.16243	-99.0715	-11.045	-93.2583	-5.23182	superior	3.784550696130004
8962	-97.971	-9.53805	-97.2031	-8.77016	-94.3556	-5.92272	superior	3.955758572232474
8963	-98.62	-10.1169	-95.0416	-6.53849	-95.9404	-7.4373	central	2.338001192885054
8964	-96.9919	-8.98868	-93.236	-5.23286	-99.3264	-11.3232	central	2.8871743215678
8965	-96.9194	-9.10161	-99.8326	-12.0148	-92.851	-5.03315	superior	3.7568669367720515
8966	-96.1252	-8.590110000000001	-92.3284	-4.79333	-102.807	-15.272	inferior	3.7632714341684586
8967	-96.49799999999999	-8.94399	-92.3975	-4.8435	-101.086	-13.5321	inferior	3.3994088882885314
8968	-96.9182	-9.10322	-92.8453	-5.03034	-99.8406	-12.0257	central	2.9985658828828186
8969	-96.7261	-8.87625	-99.979	-12.1292	-92.9516	-5.10176	superior	3.7404502364737326
8970	-96.7169	-8.884689999999999	-92.9163	-5.08418	-100.03299999999999	-12.2007	central	3.040885857836444
8971	-96.9907	-8.99087	-99.3356	-11.3358	-93.2287	-5.22885	superior	3.764284667231079
8972	-96.6778	-8.91467	-92.7814	-5.0182400000000005	-100.251	-12.4877	central	3.098018514870987
8973	-96.2084	-8.69089	-92.2463	-4.72875	-103.06	-15.5423	inferior	3.7770529595576647
8974	-98.1321	-9.7159	-97.086	-8.669780000000001	-94.3159	-5.89966	superior	3.9797805617846036
8975	-97.4077	-9.24272	-93.5611	-5.39612	-98.5291	-10.364	central	2.7546322059760375
8976	-97.405	-9.25137	-98.5593	-10.4056	-93.53299999999999	-5.3794	superior	3.795853281084555
8977	-97.6065	-9.33277	-98.0592	-9.78549	-93.8334	-5.55964	superior	3.9321477120384
8978	-98.4609	-9.978819999999999	-96.381	-7.8989199999999995	-94.7356	-6.25352	superior	4.019573154954144
8979	-97.4284	-9.17409	-98.2834	-10.0291	-93.7923	-5.53796	superior	3.79780092417927
8980	-96.5514	-8.95227	-100.861	-13.2621	-92.4773	-4.8781300000000005	superior	3.7480264862787855
8981	-96.3068	-8.68423	-92.314	-4.6915	-103.678	-16.0555	inferior	3.8344883910151117
8982	-96.4231	-8.62396	-92.4903	-4.69114	-104.206	-16.4069	inferior	3.974124268447134
8983	-98.9245	-10.4556	-95.2897	-6.820880000000001	-95.42200000000001	-6.953130000000001	central	1.21296064
8984	-96.4125	-8.90518	-92.3174	-4.81008	-101.415	-13.9079	inferior	3.5305490164169018
8985	-96.4331	-8.91718	-92.3318	-4.815930000000001	-101.339	-13.8234	inferior	3.5058585554636106
8986	-96.2421	-8.75053	-92.2957	-4.8041	-101.984	-14.4923	inferior	3.7423414259839216
8987	-96.2332	-8.74015	-92.2987	-4.8055699999999995	-102.01100000000001	-14.5178	inferior	3.74601802316754
8988	-97.6118	-9.31157	-93.9086	-5.60844	-97.9822	-9.68197	central	2.7402945679372617
8989	-96.4587	-8.92982	-92.3539	-4.825069999999999	-101.242	-13.7132	inferior	3.4557047127320666
8990	-96.7172	-8.88441	-92.9175	-5.08477	-100.031	-12.1983	central	3.0432393081981566
8991	-98.4628	-9.96454	-94.84200000000001	-6.34374	-96.2773	-7.77905	central	2.4040672448084734
8992	-96.67200000000001	-8.91831	-92.7633	-5.00959	-100.28200000000001	-12.5279	central	3.0383893019358608
8993	-96.9376	-9.07702	-99.7143	-11.8537	-92.9365	-5.0759300000000005	superior	3.7613590369801306
8994	-96.4512	-8.48276	-92.7093	-4.74085	-104.507	-16.5384	inferior	3.9812916269842527
8995	-96.3869	-8.52823	-92.5888	-4.73011	-104.271	-16.4127	inferior	3.9738732507792736
8996	-96.9259	-9.093169999999999	-92.8805	-5.04784	-99.7912	-11.9585	central	2.9915082699151965
8997	-96.3235	-8.83577	-92.286	-4.79831	-101.725	-14.2372	inferior	3.7434547839979055
8998	-98.6202	-10.1153	-95.9204	-7.41552	-95.0619	-6.556989999999999	superior	4.039847176293062
8999	-96.2531	-8.80578	-92.1754	-4.72802	-102.48	-15.0327	inferior	3.7623712403682563
9000	-98.4614	-9.975430000000001	-94.7597	-6.27374	-96.3576	-7.871639999999999	central	2.333665064884243
9001	-97.2013	-9.13252	-98.9612	-10.8924	-93.3538	-5.28504	superior	3.782730330897274
9002	-97.6097	-9.31987	-93.8789	-5.5890699999999995	-98.0126	-9.72273	central	2.7446579896215737
9003	-97.6098	-9.3194	-98.0108	-9.720410000000001	-93.8806	-5.59016	superior	3.934237769321923
9004	-98.1369	-9.68666	-96.9505	-8.50026	-94.4548	-6.0044900000000005	superior	3.9739987556493204
9005	-97.1951	-9.14771	-99.0172	-10.9698	-93.3051	-5.25777	superior	3.7836402945625007
9006	-96.9142	-9.10817	-92.8278	-5.02171	-99.8654	-12.0593	central	3.0174776559288827
9007	-98.7736	-10.2816	-95.20700000000001	-6.71506	-95.6391	-7.147130000000001	central	1.2342752
9008	-96.1927	-8.69017	-92.3167	-4.81419	-102.131	-14.6288	inferior	3.7480264862787855
9009	-96.6567	-8.927019999999999	-92.7176	-4.9879	-100.36200000000001	-12.6319	central	3.056033419148006
9010	-98.1411	-9.660810000000001	-94.5905	-6.11019	-96.8179	-8.33761	central	2.5110079623236414
9011	-97.2025	-9.129489999999999	-98.95	-10.877	-93.3636	-5.29054	superior	3.783981643816666
9012	-96.1911	-8.70449	-92.2435	-4.75686	-102.64299999999999	-15.1562	inferior	3.766087318286438
9013	-96.2773	-8.61406	-92.3817	-4.7184800000000005	-103.73700000000001	-16.0739	inferior	3.834254702578838
9014	-97.4145	-9.22066	-93.6337	-5.43984	-98.4514	-10.2575	central	2.7490953898857575
9015	-96.2449	-8.67349	-92.2839	-4.71248	-103.405	-15.8332	inferior	3.7913926979851214
9016	-98.4642	-9.95381	-94.9331	-6.4227300000000005	-96.1882	-7.67782	central	2.3314166285289724
9017	-96.1414	-8.55584	-92.3629	-4.77731	-103.211	-15.6257	inferior	3.785233784869187
9018	-97.1706	-9.20416	-93.12700000000001	-5.16057	-99.2263	-11.2599	central	2.871820901926505
9019	-98.7732	-10.285	-95.7092	-7.220960000000001	-95.1361	-6.6478399999999995	superior	4.058087528622569
9020	-96.5963	-8.94864	-92.5649	-4.917269999999999	-100.65899999999999	-13.0109	central	3.1447059705595675
9021	-97.2043	-9.12504	-93.3779	-5.29866	-98.9336	-10.8544	central	2.820325853802861
9022	-97.9685	-9.5518	-94.2941	-5.87743	-97.2636	-8.84698	central	2.618821178821179
9023	-98.3034	-9.81146	-96.5515	-8.05953	-94.71	-6.2181	superior	3.996592565771294
9024	-96.6578	-8.92646	-100.35600000000001	-12.6248	-92.7207	-4.98934	superior	3.7436775351000118
9025	-96.9262	-9.09277	-99.7893	-11.9559	-92.8819	-5.04853	superior	3.761696377589305
9026	-96.3042	-8.67804	-92.32	-4.69385	-103.68299999999999	-16.0572	inferior	3.9244215312929818
9027	-96.6159	-8.9438	-92.6099	-4.93776	-100.565	-12.8932	central	3.182888219968128
9028	-97.6152	-9.29757	-93.9596	-5.64198	-97.9301	-9.61251	central	2.7343991690045657
9029	-96.73100000000001	-8.87149	-99.9496	-12.0901	-92.9711	-5.11156	superior	3.7377835735991756
9030	-98.7731	-10.2864	-95.1108	-6.624060000000001	-95.7342	-7.247539999999999	central	1.25199872
9031	-98.7734	-10.2832	-95.1722	-6.68187	-95.6736	-7.183339999999999	central	1.23705536
9032	-96.9141	-9.10834	-92.8272	-5.02142	-99.8662	-12.0605	central	3.0144415350449547
9033	-97.7989	-9.403030000000001	-94.2076	-5.8116699999999994	-97.51100000000001	-9.11505	central	2.6540628559375663
9034	-96.2286	-8.63767	-92.3168	-4.72581	-103.439	-15.847999999999999	inferior	3.794250839034951
9035	-96.5641	-8.95226	-100.805	-13.1932	-92.5001	-4.88823	superior	3.74601802316754
9036	-96.6875	-8.90811	-100.198	-12.419	-92.8127	-5.03335	superior	3.7404502364737326
9037	-96.1839	-8.69239	-92.2521	-4.76054	-102.661	-15.1695	inferior	3.7632714341684586
9038	-97.4084	-9.24057	-93.5682	-5.40032	-98.5215	-10.3537	central	2.743401335626966
9039	-97.9643	-9.57451	-97.359	-8.96926	-94.1972	-5.8074	superior	3.955758572232474
9040	-96.9308	-9.08653	-92.9036	-5.0593900000000005	-99.7593	-11.915	central	2.9869634264743237
9041	-96.5792	-8.95122	-100.73700000000001	-13.1094	-92.5291	-4.90117	superior	3.7380056502713734
9042	-97.7902	-9.44472	-94.0422	-5.69678	-97.6759	-9.33045	central	2.7042578981302383
9043	-96.6208	-8.942260000000001	-100.541	-12.8629	-92.6218	-4.94325	superior	3.743232059401876
9044	-98.1385	-9.677	-96.9026	-8.44115	-94.5038	-6.0423	superior	3.977390386299196
9045	-96.4414	-8.67256	-92.4407	-4.67184	-104.17299999999999	-16.4037	inferior	3.967232817628346
9046	-96.6263	-8.940389999999999	-100.515	-12.8287	-92.6355	-4.94954	superior	3.7427866897091233
9047	-96.7127	-8.88832	-100.057	-12.2324	-92.9009	-5.07653	superior	3.743232059401876
9048	-96.5952	-8.94885	-100.664	-13.0174	-92.5625	-4.916180000000001	superior	3.7480264862787855
9049	-98.3036	-9.8098	-94.7208	-6.22698	-96.541	-8.04711	central	2.462505773220087
9050	-96.6336	-8.93765	-100.479	-12.7826	-92.6542	-4.95821	superior	3.7406726301426056
9051	-97.7928	-9.4324	-94.0897	-5.7293199999999995	-97.6285	-9.2681	central	2.690035915854284
9052	-96.3952	-8.89382	-92.3075	-4.806109999999999	-101.478	-13.9767	inferior	3.561729048547757
